1,4,30,15.0,0.0,1496,0.0
2,4,40,15.0,0.0,1496,0.0
3,4,50,15.0,0.0,1496,0.0
4,4,59,16.0,0.0,1496,0.0
5,4,69,16.0,0.0,1496,0.0
6,4,79,16.0,0.0,1496,0.0
7,5,89,11.8,0.0,1497,0.4
8,5,98,12.6,0.0,1495,0.4
9,5,108,12.6,0.0,1495,0.4
10,5,118,12.6,0.0,1496,0.4
11,5,126,14.2,0.0,1496,0.4
12,5,136,14.2,0.0,1495,0.4
13,5,146,14.2,0.0,1495,0.4
14,5,155,15.0,0.0,1495,0.4
15,5,164,15.8,0.0,1495,0.4
16,5,173,16.6,0.0,1495,0.4
17,5,182,17.4,0.0,1495,0.4
18,5,192,17.4,0.0,1495,0.4
19,5,202,17.4,0.0,1495,0.4
20,5,212,17.4,0.0,1495,0.4
21,5,222,17.4,0.0,1495,0.4
22,5,232,17.4,0.0,1495,0.4
23,5,242,17.4,0.0,1495,0.4
24,5,252,17.4,0.0,1495,0.4
25,5,261,18.2,0.0,1495,0.4
26,5,271,18.2,0.0,1495,0.4
27,6,281,14.333333333333334,0.0,1497,0.6666666666666666
28,7,291,11.571428571428571,0.0,1495,0.8571428571428571
29,7,301,11.571428571428571,0.0,1493,0.8571428571428571
30,7,311,11.571428571428571,0.0,1494,0.8571428571428571
31,7,321,11.571428571428571,0.0,1493,0.8571428571428571
32,7,331,11.571428571428571,0.0,1494,0.8571428571428571
33,7,341,11.571428571428571,0.0,1494,0.8571428571428571
34,7,350,12.142857142857142,0.0,1494,0.8571428571428571
35,7,359,12.714285714285714,0.0,1494,0.8571428571428571
36,7,369,12.714285714285714,0.0,1493,0.8571428571428571
37,7,378,13.285714285714286,0.0,1493,0.8571428571428571
38,7,388,13.285714285714286,0.0,1494,0.8571428571428571
39,7,397,13.857142857142858,0.0,1493,0.8571428571428571
40,7,407,13.857142857142858,0.0,1494,0.8571428571428571
41,7,416,14.428571428571429,0.0,1494,0.8571428571428571
42,7,426,14.428571428571429,0.0,1493,0.8571428571428571
43,7,435,15.0,0.0,1494,0.8571428571428571
44,7,443,16.142857142857142,0.0,1493,0.8571428571428571
45,8,453,13.5,0.0,1494,1.25
46,8,463,13.5,0.0,1493,1.25
47,8,473,13.5,0.0,1494,1.25
48,8,483,13.5,0.0,1494,1.25
49,8,493,13.5,0.0,1492,1.25
50,8,503,13.5,0.0,1492,1.25
51,8,513,13.5,0.0,1492,1.25
52,8,523,13.5,0.0,1492,1.25
53,8,533,13.5,0.0,1492,1.25
54,8,542,14.0,0.0,1494,1.25
55,8,552,14.0,0.0,1492,1.25
56,8,561,14.5,0.0,1492,1.25
57,8,569,15.5,0.0,1492,1.25
58,8,577,16.5,0.0,1492,1.25
59,8,587,16.5,0.0,1492,1.25
60,8,597,16.5,0.0,1492,1.25
61,8,607,16.5,0.0,1492,1.25
62,8,616,17.0,0.0,1493,1.25
63,8,625,17.5,0.0,1495,1.25
64,8,634,18.0,0.0,1492,1.25
65,8,643,18.5,0.0,1492,1.25
66,8,652,19.0,0.0,1493,1.25
67,8,659,20.5,0.0,1493,1.25
68,8,668,21.0,0.0,1492,1.25
69,8,677,21.5,0.0,1492,1.25
70,8,686,22.0,0.0,1492,1.25
71,8,694,23.0,0.0,1492,1.25
72,9,702,20.77777777777778,0.0,1493,1.5555555555555556
73,9,711,21.22222222222222,0.0,1492,1.5555555555555556
74,10,719,19.4,0.0,1492,1.8
75,10,728,19.8,0.0,1490,1.8
76,10,738,19.8,0.0,1490,1.8
77,10,746,20.6,0.0,1490,1.8
78,10,755,21.0,0.0,1490,1.8
79,10,762,22.2,0.0,1490,1.8
80,10,770,23.0,0.0,1490,1.8
81,11,776,21.90909090909091,0.0,1491,2.1818181818181817
82,11,783,23.0,0.0,1490,2.1818181818181817
83,11,791,23.727272727272727,0.0,1492,2.1818181818181817
84,11,798,24.818181818181817,0.0,1491,2.1818181818181817
85,11,806,25.545454545454547,0.0,1489,2.1818181818181817
86,11,813,26.636363636363637,0.0,1490,2.1818181818181817
87,11,821,27.363636363636363,0.0,1490,2.1818181818181817
88,11,827,28.818181818181817,0.0,1489,2.1818181818181817
89,11,833,30.272727272727273,0.0,1489,2.1818181818181817
90,11,839,31.727272727272727,0.0,1489,2.1818181818181817
91,11,845,33.18181818181818,0.0,1489,2.1818181818181817
92,12,853,30.666666666666668,0.0,1491,2.6666666666666665
93,12,861,31.333333333333332,0.0,1489,2.6666666666666665
94,12,870,31.666666666666668,0.0,1491,2.6666666666666665
95,13,878,29.46153846153846,0.0,1490,3.230769230769231
96,13,886,30.076923076923077,0.0,1489,3.230769230769231
97,13,896,30.076923076923077,0.0,1489,3.230769230769231
98,13,904,30.692307692307693,0.0,1488,3.230769230769231
99,13,911,31.615384615384617,0.0,1488,3.230769230769231
100,13,917,32.84615384615385,0.0,1487,3.230769230769231
101,13,925,33.46153846153846,0.0,1488,3.230769230769231
102,13,930,35.0,0.0,1487,3.230769230769231
103,13,937,35.92307692307692,0.0,1490,3.230769230769231
104,13,945,36.53846153846154,0.0,1489,3.230769230769231
105,13,953,37.15384615384615,0.0,1487,3.230769230769231
106,13,959,38.38461538461539,0.0,1487,3.230769230769231
107,13,966,39.30769230769231,0.0,1487,3.230769230769231
108,13,972,40.53846153846154,0.0,1487,3.230769230769231
109,14,980,37.857142857142854,0.0,1488,3.7142857142857144
110,14,986,39.0,0.0,1488,3.7142857142857144
111,14,992,40.142857142857146,0.0,1486,3.7142857142857144
112,14,998,41.285714285714285,0.0,1487,3.7142857142857144
113,14,1005,42.142857142857146,0.0,1487,3.7142857142857144
114,14,1011,43.285714285714285,0.0,1486,3.7142857142857144
115,14,1018,44.142857142857146,0.0,1486,3.7142857142857144
116,15,1027,41.13333333333333,0.0,1488,4.266666666666667
117,15,1035,41.666666666666664,0.0,1486,4.266666666666667
118,15,1041,42.733333333333334,0.0,1487,4.266666666666667
119,17,1050,37.35294117647059,0.0,1488,4.235294117647059
120,18,1058,35.44444444444444,0.0,1488,4.444444444444445
121,18,1062,36.77777777777778,0.0,1483,4.444444444444445
122,19,1069,35.21052631578947,0.0,1486,5.157894736842105
123,20,1077,33.6,0.0,1487,5.8
124,20,1080,35.0,0.0,1485,5.8
125,20,1084,36.2,0.0,1484,5.8
126,20,1087,37.6,0.0,1484,5.8
127,20,1092,38.6,0.0,1483,5.8
128,22,1098,35.36363636363637,0.0,1483,5.818181818181818
129,23,1104,34.30434782608695,0.0,1483,5.913043478260869
130,26,1111,30.23076923076923,0.0,1485,6.461538461538462
131,26,1119,30.53846153846154,0.0,1479,6.461538461538462
132,26,1122,31.615384615384617,0.0,1479,6.461538461538462
133,26,1126,32.53846153846154,0.0,1479,6.461538461538462
134,27,1125,32.77777777777778,0.0,1478,6.814814814814815
135,27,1130,33.51851851851852,0.0,1478,6.814814814814815
136,27,1133,34.55555555555556,0.0,1479,6.814814814814815
137,28,1137,34.0,0.0,1480,6.928571428571429
138,28,1142,34.714285714285715,0.0,1480,6.928571428571429
139,29,1148,33.89655172413793,0.0,1479,6.827586206896552
140,31,1149,32.54838709677419,0.0,1479,6.580645161290323
141,34,1154,29.823529411764707,0.0,1475,6.9411764705882355
142,34,1158,30.529411764705884,0.0,1473,6.9411764705882355
143,35,1162,30.2,0.0,1474,7.428571428571429
144,37,1165,29.054054054054053,0.0,1474,7.675675675675675
145,37,1166,30.027027027027028,0.0,1472,7.675675675675675
146,38,1168,29.94736842105263,0.0,1472,7.842105263157895
147,40,1168,29.2,0.0,1471,8.15
148,44,1167,27.09090909090909,0.0,1471,8.545454545454545
149,45,1165,27.444444444444443,0.0,1468,8.666666666666666
150,48,1163,26.416666666666668,0.0,1471,9.208333333333334
151,49,1161,26.755102040816325,0.0,1468,9.387755102040817
152,49,1160,27.653061224489797,0.0,1466,9.387755102040817
153,49,1161,28.387755102040817,0.0,1465,9.387755102040817
154,50,1160,28.6,0.0,1468,9.6
155,52,1158,28.23076923076923,0.0,1461,10.038461538461538
156,53,1150,28.962264150943398,0.0,1460,10.150943396226415
157,53,1148,29.867924528301888,0.0,1460,10.150943396226415
158,54,1146,30.11111111111111,0.0,1460,10.25925925925926
159,54,1142,31.14814814814815,0.0,1456,10.25925925925926
160,55,1140,31.363636363636363,0.0,1457,10.50909090909091
161,57,1141,30.719298245614034,0.0,1460,11.12280701754386
162,58,1141,30.79310344827586,0.0,1460,11.241379310344827
163,62,1143,29.0,0.0,1458,11.903225806451612
164,67,1139,27.29850746268657,0.0,1455,12.805970149253731
165,70,1140,26.428571428571427,0.0,1452,12.942857142857143
166,70,1138,27.114285714285714,0.0,1449,12.942857142857143
167,71,1132,27.56338028169014,0.0,1453,13.32394366197183
168,71,1127,28.408450704225352,0.0,1450,13.32394366197183
169,74,1125,27.7027027027027,0.0,1449,14.027027027027026
170,75,1121,28.013333333333332,0.0,1452,14.133333333333333
171,77,1122,27.623376623376622,0.0,1447,14.077922077922079
172,79,1118,27.50632911392405,0.0,1452,14.50632911392405
173,80,1113,27.85,0.0,1445,14.625
174,81,1106,28.28395061728395,0.0,1447,14.54320987654321
175,84,1099,27.904761904761905,0.0,1443,15.333333333333334
176,88,1098,26.90909090909091,0.0,1443,15.818181818181818
177,94,1096,25.382978723404257,0.0,1444,17.21276595744681
178,98,1093,24.6734693877551,0.0,1442,17.857142857142858
179,99,1089,24.939393939393938,0.0,1437,17.858585858585858
180,101,1083,24.980198019801982,0.0,1441,18.85148514851485
181,102,1073,25.470588235294116,0.0,1435,19.07843137254902
182,105,1069,25.133333333333333,0.0,1438,20.457142857142856
183,106,1067,25.30188679245283,0.0,1435,20.50943396226415
184,108,1067,25.11111111111111,0.0,1437,20.61111111111111
185,109,1059,25.495412844036696,0.0,1429,20.568807339449542
186,111,1052,25.55855855855856,0.0,1430,20.864864864864863
187,112,1043,25.964285714285715,0.0,1423,20.892857142857142
188,114,1038,25.94736842105263,0.0,1422,21.333333333333332
189,118,1031,25.47457627118644,0.0,1425,21.8135593220339
190,122,1029,24.868852459016395,0.0,1421,22.442622950819672
191,129,1024,23.713178294573645,0.0,1418,23.65891472868217
192,130,1013,24.138461538461538,0.0,1408,23.876923076923077
193,131,1005,24.46564885496183,0.0,1417,25.633587786259543
194,134,996,24.37313432835821,0.0,1414,26.64179104477612
195,136,992,24.352941176470587,0.0,1413,28.235294117647058
196,139,985,24.20863309352518,0.0,1410,31.971223021582734
197,142,979,24.04225352112676,0.0,1414,32.38028169014085
198,148,971,23.35135135135135,0.0,1404,34.472972972972975
1,2,12,9.0,0.0,998,0.0
2,2,14,8.0,0.0,998,0.0
3,2,16,7.0,0.0,998,0.0
4,2,18,6.0,0.0,998,0.0
5,2,20,5.0,0.0,998,0.0
6,2,22,4.0,0.0,998,0.0
7,2,24,3.0,0.0,998,0.0
8,2,26,2.0,0.0,998,0.0
9,2,28,1.0,0.0,998,0.0
10,2,30,0.0,0.0,998,0.0
11,0,32,0.0,10.0,1000,0.0
